,issue_id,comment_id,quotation,quotation_tbdf,quotation_code,issue_final_code,author_name,is_first_author_thread,nr_characters,ratio_words_email_thread,ratio_words_email_comment,position_sentence_comment,position_sentence_thread,is_last_comment,time_start_to_email,time_email_to_end,time_previous_to_email,time_email_to_next
99,21580,401186508,stop trying to read the motivations of someone you don't know.,commanding,civil,uncivil,Ben Noordhuis,0,62,0.48148148148148145,0.8666666666666667,0.75,0.9333333333333333,0,0.0,0.0,0.0,0.0
100,21853,592961430,"I'm happy to keep the discussion going, so don't take this as a negative sign.",considerateness,civil,civil,Blaine Kasten,0,78,0.3584905660377358,0.6129032258064516,0.75,0.25,0,0.0,1.0,1.0769230769230769,0.0
101,21853,592961430,"Follow the steps and put this script tag in the head tag. I'm not sure what else Yandex needs, but this is generally how google adsense works.",commanding,civil,civil,Blaine Kasten,0,142,0.5849056603773585,1.0,0.375,0.125,0,0.0,1.0,1.0769230769230769,0.0
102,21853,598823908,we want to also be kind in how we request help from the core maintainers of Gatsby.,expectation,civil,civil,Dustin Schau,0,83,0.33962264150943394,0.33962264150943394,1.0,1.0,0,1.0,0.0,0.07692307692307693,1.0
103,22,176925038,"Try to push the cause in Seattle ,)",friendly_joke,civil,civil,None,0,35,0.3103448275862069,1.0,1.0,1.0,0,0.06721991701244813,0.9327800829875519,0.9336099585062241,0.06804979253112033
104,22,298019161,there is a lot of politics behind all these huge software/hardware infrastructures... :-(,sadness,civil,civil,Ronan Keryell,0,89,0.5517241379310345,0.5517241379310345,0.14285714285714285,0.72,0,0.44398340248962653,0.5551867219917013,0.5560165975103735,0.44481327800829873
105,22,299087682,"By soon"", do you mean before ______? ( _insert funny sarcasm here_ ).""",friendly_joke,civil,civil,None,0,70,0.6206896551724138,0.0,0.42857142857142855,0.28,0,0.44896265560165977,0.5502074688796681,0.5510373443983403,0.44979253112033196
106,22,302132597,"I do hope they are working on a hip backend, not a full fork. That would be sad and only split the working effort.",expectation,civil,civil,Yvan da Silva,0,114,0.9310344827586207,1.0,0.3333333333333333,0.04,0,0.4597510373443983,0.5394190871369294,0.5402489626556016,0.4605809128630705
107,22,302350219,"Sorry if the above came out sounding rude, just trying to clarify my position above!",sincere_apologies,civil,civil,Cathal Garvey,0,84,0.5862068965517241,0.5862068965517241,1.0,0.52,0,0.4605809128630705,0.5385892116182572,0.5394190871369294,0.46141078838174276
108,22,303016535,This is not Twitter or your Facebook wall... :-),friendly_joke,civil,civil,Ronan Keryell,0,48,0.41379310344827586,0.5714285714285714,0.6,0.64,0,0.46390041493775935,0.5352697095435685,0.5360995850622406,0.46473029045643155
109,22,315791378,I'm very sad about the abandon of GPU support for macOS.,sadness,civil,civil,Pierre-Luc Delisle,0,56,0.4482758620689655,0.5416666666666666,0.25,0.12,0,0.5103734439834025,0.4887966804979253,0.4896265560165975,0.5112033195020746
110,22,315791378,Using GPU acceleration locally on my MacBook Pro or future iMac Pro would be awesome.,expectation,civil,civil,Pierre-Luc Delisle,0,85,0.5517241379310345,0.6666666666666666,1.0,0.24,0,0.5103734439834025,0.4887966804979253,0.4896265560165975,0.5112033195020746
111,22196,288321383,"(yeah, the syntax looks like some sort of incantations or something ,-))",friendly_joke,civil,civil,Michel Selerin,0,72,0.3333333333333333,0.4594594594594595,0.8571428571428571,0.65,0,0.012953367875647668,0.9844559585492227,0.9870466321243523,0.015544041450777202
