,issue_id,comment_id,quotation,quotation_tbdf,quotation_code,issue_final_code,author_name,is_first_author_thread,nr_characters,ratio_words_email_thread,ratio_words_email_comment,position_sentence_comment,position_sentence_thread,is_last_comment,time_start_to_email,time_email_to_end,time_previous_to_email,time_email_to_next
12,102513,659431435,A thumbs down isn't enough on this one. There's zero tolerance for backwater attitude. Reporting.,bitter_frustration,uncivil,uncivil,John Kinsella,0,97,1.0,1.0,0.3333333333333333,0.25,0,1.0,0.0,0.0,2.0
13,10260,166937573,If people like me and you don't attempt it then we can wait another 3 years without anyone else picking the issue up.,impatience,uncivil,uncivil,None,0,117,0.4807692307692308,0.7142857142857143,0.8666666666666667,0.5737704918032787,0,0.5447383230163196,0.45526167698368036,0.4558244231851435,0.5239167135621835
14,10260,175131660,I am frankly fed up with this posture in open source projects.,bitter_frustration,uncivil,uncivil,Brandon Mercer,0,62,0.25,0.25,0.125,0.08196721311475409,0,0.5638716938660664,0.4361283061339336,0.43669105233539673,0.5430500844119303
15,10260,296791437,I've abandoned (a long time ago) the port effort and don't even use Dart anymore and will stop watching this rep.,bitter_frustration,uncivil,uncivil,None,0,113,0.5,0.6842105263157895,1.0,0.2786885245901639,0,0.8193584693303321,0.18007878446820483,0.18064153066966798,0.7985368598761958
16,10424,485117414,Why would I post this on the community site? I'm experiencing this problem on the travis-ci.com website??,bitter_frustration,uncivil,uncivil,Christopher Thomas,0,105,1.0,1.0,0.3333333333333333,0.3333333333333333,0,0.0,0.0,0.0,0.0
17,10462,598364042,you are showing how unappreciative and ignorant you can be.,name_calling,uncivil,uncivil,Ketzacoatl,0,59,0.25,0.2619047619047619,0.25,0.8571428571428571,0,0.9447513812154696,0.055248618784530384,0.056037884767166535,0.9455406471981057
18,10462,598364042,"You can fault the devs for not getting this right with modules from the start, but aside from that, you should have more awareness of reality and what these changes have required before sharing those types of crass comments.",name_calling,uncivil,uncivil,Ketzacoatl,0,224,0.9545454545454546,1.0,0.5,0.9047619047619048,0,0.9447513812154696,0.055248618784530384,0.056037884767166535,0.9455406471981057
19,10462,598364042,"In fact, you should probably not use any open source software, as the type of comment you left above are one of the major reasons why application developers give up on open source.",mocking,uncivil,uncivil,Ketzacoatl,0,180,0.8181818181818182,0.8571428571428571,0.75,0.9523809523809523,0,0.9447513812154696,0.055248618784530384,0.056037884767166535,0.9455406471981057
20,10462,598375439,Just because the software is open source doesn't mean we aren't paying for it.,bitter_frustration,uncivil,uncivil,None,0,78,0.38636363636363635,0.4358974358974359,0.25,0.23809523809523808,0,0.9447513812154696,0.055248618784530384,0.056037884767166535,0.9455406471981057
21,109,792220411,I honestly cannot believe how casual and dismissive you guys at MS are.,name_calling,uncivil,uncivil,zerocarbthirty,0,71,0.75,0.75,0.125,0.125,0,0.0,0.0,0.0,0.0
22,109,792220411,I understand it must really difficult to do your job as a $1.75T company but can you try?,mocking,uncivil,uncivil,zerocarbthirty,0,89,1.0,1.0,0.5,0.5,0,0.0,0.0,0.0,0.0
23,11235,11235,"Seeing you are happy to close issues and never respond to replies in closed issues, I am forced to open new issue.",mocking,uncivil,uncivil,,1,114,0.42857142857142855,1.0,0.16666666666666666,0.7916666666666666,0,0.0,0.0,0.0,0.0
24,11235,561809857,"I would like to remind you that we are a small team of maintainers, and it has been less than or barely 24 hours since I responded to your issue yesterday.",impatience,uncivil,uncivil,Brian Cain,0,155,0.5892857142857143,0.5892857142857143,0.05555555555555555,0.041666666666666664,0,0.0,0.0,0.0,0.0
25,11609,11609,Telling users that they can use DSX but can't use debugger or enjoy auto-complete is a non starter for me.,bitter_frustration,uncivil,uncivil,,1,106,0.3235294117647059,0.6285714285714286,0.7272727272727273,0.288,0,0.0,0.0,0.0,0.0
26,11609,322844427,"you are mixing everything I say and this conversation is going nowhere. In legal terms you are Badgering the witness"".""",name_calling,uncivil,uncivil,Carlos Bazzarella,0,119,0.35294117647058826,0.42105263157894735,0.07692307692307693,0.448,0,0.005698005698005698,0.9943019943019943,0.9971509971509972,0.002849002849002849
27,11609,322844427,I just don't have the time for this here.,bitter_frustration,uncivil,uncivil,Carlos Bazzarella,0,41,0.16176470588235295,0.19298245614035087,1.0,0.496,0,0.005698005698005698,0.9943019943019943,0.9971509971509972,0.002849002849002849
28,11609,322844427,You failed to grasp that XML parsing (with some extra code to skip '{}' properly) is orders of magnitude simpler than fully parsing a programming language like Dart.,name_calling,uncivil,uncivil,Carlos Bazzarella,0,165,0.5,0.5964912280701754,0.38461538461538464,0.464,0,0.005698005698005698,0.9943019943019943,0.9971509971509972,0.002849002849002849
29,11609,351081596,you should invest you time and energy in writing up convincing arguments.,name_calling,uncivil,uncivil,Günter Zöchbauer,0,73,0.19117647058823528,0.3611111111111111,0.5714285714285714,0.208,0,0.33903133903133903,0.6581196581196581,0.6609686609686609,0.33903133903133903
30,11609,351097172,"You guys are suffering from NIH syndrome (Not-invented-here). Good artists copy, great artists steal"", mediocre artists, well, behave like you.""",name_calling,uncivil,uncivil,Carlos Bazzarella,0,144,0.4411764705882353,0.7692307692307693,0.6666666666666666,0.636,0,0.33903133903133903,0.6581196581196581,0.6609686609686609,0.33903133903133903
31,11609,351097172,"Really !!! nobody seems to bother to explain what exactly Flutter would gain... blah blah blah"".""",mocking,uncivil,uncivil,Carlos Bazzarella,0,97,0.3235294117647059,0.5641025641025641,0.1111111111111111,0.616,0,0.33903133903133903,0.6581196581196581,0.6609686609686609,0.33903133903133903
32,11609,387752449,"I don't want to argue against the feature but comments like if you don't do x then horribly y will happen"" are just ridiculous.""",bitter_frustration,uncivil,uncivil,Günter Zöchbauer,0,128,0.4264705882352941,1.0,1.0,0.108,0,0.7606837606837606,0.23646723646723647,0.23931623931623933,0.7606837606837606
33,11609,392184648,"I think you underestimate how willing people are to try things, even when they're not fully polished.",name_calling,uncivil,uncivil,Ian Hickson,0,101,0.29411764705882354,0.47619047619047616,0.1111111111111111,0.224,0,0.8091168091168092,0.1908831908831909,0.19373219373219372,0.8091168091168092
34,11609,409405998,Obviously you didn't take my hint on length to heart but don't come to conclusions about my character because you don't know me at all.,name_calling,uncivil,uncivil,Carlos Bazzarella,0,135,0.4264705882352941,0.6170212765957447,0.07692307692307693,0.008,0,1.0,0.0,0.002849002849002849,1.0
35,11609,409405998,"It is obvious to me that you are not very experienced with JSX, you really don't understand how it works.",name_calling,uncivil,uncivil,Carlos Bazzarella,0,105,0.3382352941176471,0.48936170212765956,0.15384615384615385,0.016,0,1.0,0.0,0.002849002849002849,1.0
36,11609,409405998,You are not the meter used to measure success and you don't know what I am up to.,name_calling,uncivil,uncivil,Carlos Bazzarella,0,81,0.29411764705882354,0.425531914893617,1.0,0.104,0,1.0,0.0,0.002849002849002849,1.0
37,11609,409419413,You equate me not having much experience with JSX and me not knowing how it works at all?,bitter_frustration,uncivil,uncivil,None,0,89,0.27941176470588236,0.27941176470588236,0.09375,0.768,0,1.0,0.0,0.002849002849002849,1.0
38,11609,409419413,my point still stands - that kind of comment is _still_ not appropriate here.,bitter_frustration,uncivil,uncivil,None,0,77,0.22058823529411764,0.22058823529411764,0.0625,0.76,0,1.0,0.0,0.002849002849002849,1.0
39,116341,777280609,Women can also be a construction worker ,mocking,uncivil,uncivil,Manuel B.,0,44,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0
40,1200,234251144,This is the worst piece of advice anyone can give.,bitter_frustration,uncivil,uncivil,Catalin Pop,0,50,0.1746031746031746,0.36666666666666664,0.3333333333333333,0.8615384615384616,0,0.09595959595959595,0.9040404040404041,0.9057239057239057,0.09764309764309764
41,1200,272192826,"Are you a I am the greatest dev alive"" guy?""",name_calling,uncivil,uncivil,Allen Byron Penner,0,44,0.20634920634920634,0.41935483870967744,0.45454545454545453,0.9538461538461539,0,0.39057239057239057,0.6094276094276094,0.6111111111111112,0.39225589225589225
42,1200,272192826,because if you even pause for a second to contemplate yes to any of those things you have a very rude awakening coming.,name_calling,uncivil,uncivil,Allen Byron Penner,0,119,0.38095238095238093,0.7741935483870968,0.5454545454545454,0.9615384615384616,0,0.39057239057239057,0.6094276094276094,0.6111111111111112,0.39225589225589225
43,1200,272192826,"It would also have been nice if you gave some actual reasoning behind your comment, not just flaming.",mocking,uncivil,uncivil,Allen Byron Penner,0,101,0.31746031746031744,0.6451612903225806,0.6363636363636364,0.9692307692307692,0,0.39057239057239057,0.6094276094276094,0.6111111111111112,0.39225589225589225
44,1200,272424908,I think I would rather become a rice farmer than ever touch WCF again.,irony,uncivil,uncivil,Phillip Haydon,0,70,0.23809523809523808,1.0,1.0,0.06153846153846154,0,0.39225589225589225,0.6077441077441077,0.6094276094276094,0.3939393939393939
45,1200,272471109,This is another good reason to not support WCF. Years of people implementing designs using WCF based on false assumptions or mythical functionality.,bitter_frustration,uncivil,uncivil,Phillip Haydon,0,148,0.3968253968253968,1.0,0.5,0.8461538461538461,0,0.39225589225589225,0.6077441077441077,0.6094276094276094,0.3939393939393939
46,1200,272599215,"If you don't like it, don't use it!!!",name_calling,uncivil,uncivil,Allen Byron Penner,0,37,0.2222222222222222,0.2916666666666667,0.041666666666666664,0.2846153846153846,0,0.39225589225589225,0.6060606060606061,0.6077441077441077,0.3939393939393939
47,1200,272599215,"Why try and stop others from using it? and most importantly why do so with absolutely no information just flaming? sorry but show me, tell me why?",bitter_frustration,uncivil,uncivil,Allen Byron Penner,0,146,0.49206349206349204,0.6458333333333334,0.08333333333333333,0.2923076923076923,0,0.39225589225589225,0.6060606060606061,0.6077441077441077,0.3939393939393939
48,1200,272599215,"So, if this way of doing things is so terrible tell me why, don't just talk smack. Facts, Proof, Scientific Method...",bitter_frustration,uncivil,uncivil,Allen Byron Penner,0,117,0.4444444444444444,0.5833333333333334,0.3333333333333333,0.3384615384615385,0,0.39225589225589225,0.6060606060606061,0.6077441077441077,0.3939393939393939
49,1200,272599215,**I ask kindly post something informative and factual or just stop trolling.**,impatience,uncivil,uncivil,Allen Byron Penner,0,78,0.2698412698412698,0.3541666666666667,0.9583333333333334,0.45384615384615384,0,0.39225589225589225,0.6060606060606061,0.6077441077441077,0.3939393939393939
50,1200,356422289,Berating them to move to REST when it's impossible for them is neither clever nor helpful.,bitter_frustration,uncivil,uncivil,Barry Dorrans,0,90,0.2857142857142857,0.5142857142857142,0.75,0.5538461538461539,0,1.0,0.0,0.0,1.0016835016835017
51,12431,12431,This was last discussed more than five years ago and should be discussed again.,impatience,uncivil,uncivil,,1,79,0.1875,0.4411764705882353,0.5,0.14285714285714285,0,0.0,0.0,0.0,0.0
52,12431,12431,"for support reasons, you don't really have to ask what platform they're on, just mention the three paths in one sentence, it's actually rather easy.",bitter_frustration,uncivil,uncivil,,1,148,0.4,0.9411764705882353,1.0,0.2857142857142857,0,0.0,0.0,0.0,0.0
53,12431,661510731,You're being a bit facetious.,name_calling,uncivil,uncivil,Avamander,0,29,0.0875,0.14893617021276595,0.16666666666666666,0.7619047619047619,0,1.0,0.0,1.0,1.0
54,12431,661510731,The third silly thing is that you're acting like IPython doesn't have any changes that break some pieces of code or tutorials out there.,vulgarity,uncivil,uncivil,Avamander,0,136,0.3375,0.574468085106383,0.6666666666666666,0.9047619047619048,0,1.0,0.0,1.0,1.0
55,12431,661510731,All in all it makes your comment seem more like irrational stubbornness than actual concerns.,name_calling,uncivil,uncivil,Avamander,0,93,0.2,0.3404255319148936,0.8333333333333334,0.9523809523809523,0,1.0,0.0,1.0,1.0
56,12431,661510731,"There's no need to update all the code and documentation all over the internet"", nobody has every done that and never will.""",mocking,uncivil,uncivil,Avamander,0,124,0.3375,0.574468085106383,0.3333333333333333,0.8095238095238095,0,1.0,0.0,1.0,1.0
57,12431,661544204,"Now if it's to criticize the code without proper understanding of the technical and social reason of why it is the way it is, and bring XDG zealotry into the mix, I'm even less likely to make an effort.",mocking,uncivil,uncivil,Matthias Bussonnier,0,202,0.55,0.55,0.8888888888888888,0.6666666666666666,0,1.0,0.0,0.0,1.0
58,134,438355065,"Also, your explanation still makes zero sense It's just re-identify the id if change"" isn't even a proper sentence.""",name_calling,uncivil,uncivil,Michael Hill,0,116,0.5319148936170213,0.8928571428571429,0.4,0.2857142857142857,0,0.0,0.0,0.0,0.0
59,134,438355065,"Listen to his comment and stop suggesting this crudely thought-up bandaid of a fix"".""",bitter_frustration,uncivil,uncivil,Michael Hill,0,85,0.3617021276595745,0.6071428571428571,1.0,0.7142857142857143,0,0.0,0.0,0.0,0.0
60,134,438355065,Just PLEASE STOP.,bitter_frustration,uncivil,uncivil,Michael Hill,0,17,0.0851063829787234,0.14285714285714285,0.8,0.5714285714285714,0,0.0,0.0,0.0,0.0
61,1367,571821748,Care to explain why did you deleted my comment?,name_calling,uncivil,uncivil,None,0,47,0.18181818181818182,1.0,1.0,0.25333333333333335,0,0.0,0.9722222222222222,1.0,0.027777777777777776
62,1367,584772305,"Because it was completely inappropriate. Telling other contributors to not comment because you have no clue what you're talking about"" is toxic behavior.""",bitter_frustration,uncivil,uncivil,Immo Landwerth,0,154,0.509090909090909,1.0,0.16666666666666666,0.18666666666666668,0,0.9722222222222222,0.027777777777777776,0.05555555555555555,0.9722222222222222
63,1367,584772305,"Telling other contributors to not comment because you have no clue what you're talking about"" is toxic behavior.""",bitter_frustration,uncivil,uncivil,Immo Landwerth,0,113,0.4,0.7857142857142857,0.3333333333333333,0.2,0,0.9722222222222222,0.027777777777777776,0.05555555555555555,0.9722222222222222
64,1367,584772305,"While your contributions are clearly valuable, you need to accept that you're part of a larger community and need to treat others with respect.",name_calling,uncivil,uncivil,Immo Landwerth,0,143,0.4909090909090909,0.9642857142857143,0.8333333333333334,0.24,0,0.9722222222222222,0.027777777777777776,0.05555555555555555,0.9722222222222222
65,1367,584777959,As such I don't care about what the code of conduct says because anyway I don't plan to contribute more work to this OSS project.,bitter_frustration,uncivil,uncivil,None,0,129,0.509090909090909,1.0,0.8,0.44,0,0.9722222222222222,0.027777777777777776,0.05555555555555555,0.9722222222222222
66,1367,584777959,"Well, I consider his behavior to show a lack of respect for other's people work and time.",bitter_frustration,uncivil,uncivil,None,0,89,0.36363636363636365,0.7142857142857143,0.6,0.4266666666666667,0,0.9722222222222222,0.027777777777777776,0.05555555555555555,0.9722222222222222
67,1367,584901186,"Well, I appreciate they're appreciated but at the same time I don't really care.",bitter_frustration,uncivil,uncivil,None,0,80,0.32727272727272727,0.5625,0.5,0.76,0,0.9722222222222222,0.0,0.027777777777777776,1.0
68,1367,584901186,"Nobody appreciates random/out of context quoting, straightforward answer avoidance, jumping to conclusions and whatnot.",bitter_frustration,uncivil,uncivil,None,0,119,0.3090909090909091,0.53125,0.3333333333333333,0.7466666666666667,0,0.9722222222222222,0.0,0.027777777777777776,1.0
69,1367,585381474,Working for fun doesn't imply that you get to do whatever you want and that there are no consequences.,mocking,uncivil,uncivil,None,0,102,0.38181818181818183,0.875,0.3076923076923077,0.05333333333333334,0,1.0,0.0,0.027777777777777776,1.0
70,1367,585381474,"You shield yourself in the code of conduct and go OMG, how could people dare telling me that I'm wrong?",mocking,uncivil,uncivil,None,0,103,0.41818181818181815,0.9583333333333334,0.15384615384615385,0.02666666666666667,0,1.0,0.0,0.027777777777777776,1.0
71,1367,585381474,Or perhaps you try to do better next time and avoid the not so fun part of messing up?,name_calling,uncivil,uncivil,None,0,86,0.36363636363636365,0.8333333333333334,0.23076923076923078,0.04,0,1.0,0.0,0.027777777777777776,1.0
72,1367,585381474,And if you really do not know what you are talking about then what?,name_calling,uncivil,uncivil,None,0,67,0.2727272727272727,0.625,0.07692307692307693,0.013333333333333334,0,1.0,0.0,0.027777777777777776,1.0
73,1367,585381474,Instead of an answer I've got some gibberish that tries to pass as code review or whatever that is supposed to be.,bitter_frustration,uncivil,uncivil,None,0,114,0.43636363636363634,1.0,0.5384615384615384,0.09333333333333334,0,1.0,0.0,0.027777777777777776,1.0
74,1367,585381474,It's exactly this unwillingness to learn from mistakes that brought us here.,bitter_frustration,uncivil,uncivil,None,0,76,0.2545454545454545,0.5833333333333334,0.6153846153846154,0.10666666666666667,0,1.0,0.0,0.027777777777777776,1.0
75,1367,585381474,"Feel free to continue to go down this path, the only thing you'll achieve is to dig the hole deeper.",mocking,uncivil,uncivil,None,0,100,0.41818181818181815,0.9583333333333334,0.9230769230769231,0.16,0,1.0,0.0,0.027777777777777776,1.0
76,1367,585381474,"Yet here you are, telling me exactly that.",bitter_frustration,uncivil,uncivil,None,0,42,0.18181818181818182,0.4166666666666667,1.0,0.17333333333333334,0,1.0,0.0,0.027777777777777776,1.0
77,1367,585408569,Telling him that he doesn't know what he's talking about is unacceptable.,bitter_frustration,uncivil,uncivil,Immo Landwerth,0,73,0.2727272727272727,0.2727272727272727,0.16666666666666666,0.8666666666666667,0,1.0,0.0,0.0,1.0277777777777777
78,1367,585408569,"If you want other people to learn, you need to give them more information beyond you're wrong"".""",name_calling,uncivil,uncivil,Immo Landwerth,0,96,0.4,0.4,0.3333333333333333,0.8933333333333333,0,1.0,0.0,0.0,1.0277777777777777
79,1367,585408569,"You're basically sending him the signal of you're not welcome here"".""",name_calling,uncivil,uncivil,Immo Landwerth,0,69,0.2909090909090909,0.2909090909090909,0.5,0.92,0,1.0,0.0,0.0,1.0277777777777777
80,1367,585408569,"if we observe behavior like this in the future, we'll ultimately block you.",threat,uncivil,uncivil,Immo Landwerth,0,75,0.2909090909090909,0.2909090909090909,0.8333333333333334,0.9733333333333334,0,1.0,0.0,0.0,1.0277777777777777
81,1367,585408569,"We can't have other contributors stop engaging with us because of your behavior. While your contributions are valued, they don't warrant losing other contributors as collateral damage.",bitter_frustration,uncivil,uncivil,Immo Landwerth,0,184,0.5818181818181818,0.5818181818181818,0.9166666666666666,0.9866666666666667,0,1.0,0.0,0.0,1.0277777777777777
82,1367,585408569,"But instead of apologizing or even just letting that feedback sink in, you're now trying to turn the tables by saying you got victimized by Tanner because he asked you a technical question and that it's unreasonable from our end to ask you to be respectful in your responses to him.",mocking,uncivil,uncivil,Immo Landwerth,0,282,1.0,1.0,0.5833333333333334,0.9333333333333333,0,1.0,0.0,0.0,1.0277777777777777
83,1367,585408569,"But instead of apologizing or even just letting that feedback sink in, you're now trying to turn the tables by saying you got victimized by Tanner because he asked you a technical question and that it's unreasonable from our end to ask you to be respectful in your responses to him.",name_calling,uncivil,uncivil,Immo Landwerth,0,282,1.0,1.0,0.5833333333333334,0.9333333333333333,0,1.0,0.0,0.0,1.0277777777777777
84,137,546359563,"Oh, you gotta be joking.",bitter_frustration,uncivil,uncivil,Dal Rupnik,0,24,0.32,0.32,0.2,0.2,0,0.7003367003367004,0.29854096520763185,0.2996632996632997,0.7014590347923682
85,13762,441838381,If you do not follow - can you ask other collaborators for help?,name_calling,uncivil,uncivil,Skoti,0,64,0.21212121212121213,0.21212121212121213,0.8235294117647058,0.4634146341463415,0,0.025,0.95,0.975,0.05
86,13762,442069883,"Great attitude, especially as a _fastlane_ collaborator. Why not say it in here publicly?",irony,uncivil,uncivil,Skoti,0,89,0.25757575757575757,0.4857142857142857,0.5,0.926829268292683,0,0.025,0.95,0.975,0.05
87,13762,442069883,"So instead of having a discussion and providing a counter example or presenting **any** reasoning why something would not be implemented, you are just discouraging people from helping _fastlane_...",name_calling,uncivil,uncivil,Skoti,0,197,0.5303030303030303,1.0,0.8333333333333334,0.975609756097561,0,0.025,0.95,0.975,0.05
88,13762,442072356,This is highly inappropriate.,bitter_frustration,uncivil,uncivil,Jan Piotrowski,0,29,0.07575757575757576,0.20833333333333334,0.6666666666666666,0.6341463414634146,0,0.025,0.95,0.975,0.05
89,13762,442072356,Do you really wonder why I don't want to spend any more time helping you?,name_calling,uncivil,uncivil,Jan Piotrowski,0,73,0.25757575757575757,0.7083333333333334,0.8333333333333334,0.6585365853658537,0,0.025,0.95,0.975,0.05
90,13762,442072356,"Mentioning other contributors that have not participated in the discussion is inappropriate as well, by the way.",bitter_frustration,uncivil,uncivil,Jan Piotrowski,0,112,0.2878787878787879,0.7916666666666666,1.0,0.6829268292682927,0,0.025,0.95,0.975,0.05
91,13762,442080707,I do not think that looking for help in other contributors was inappropriate in that case as you clearly didn't want to take care of this issue.,name_calling,uncivil,uncivil,Skoti,0,144,0.4393939393939394,0.9666666666666667,0.7142857142857143,0.8048780487804879,0,0.025,0.95,0.975,0.05
92,1381,524570525,If people started paying for packages then they would be a lot more careful about the crap they select.,vulgarity,uncivil,uncivil,None,0,103,0.29411764705882354,0.37735849056603776,1.0,0.1111111111111111,0,0.26666666666666666,0.6666666666666666,0.7333333333333333,0.26666666666666666
93,1381,524573808,YOU choose to spend your time on this project.,name_calling,uncivil,uncivil,Sam Cross,0,46,0.14705882352941177,0.38461538461538464,0.8571428571428571,0.09523809523809523,0,0.26666666666666666,0.6666666666666666,0.7333333333333333,0.26666666666666666
94,1381,524576048,"If you aren't willing to contribute your code or your ideas to open source and aren't willing to contribute to projects monetarily, you should consider tempering your views.",name_calling,uncivil,uncivil,Mark Chandler,0,173,0.47058823529411764,1.0,1.0,0.5555555555555556,0,0.26666666666666666,0.6666666666666666,0.7333333333333333,0.3333333333333333
95,1381,524576472,"You guys seriously don't see what this guy is doing? He's trying to push his ESLint config as a standard"" and monetize it.""",bitter_frustration,uncivil,uncivil,Vojtech Kral,0,123,0.4264705882352941,1.0,0.25,0.9523809523809523,0,0.26666666666666666,0.6666666666666666,0.7333333333333333,0.3333333333333333
96,1381,524576620,Not when that feedback is 100% predicable because it's nothing but our inner two year old being triggered to whine when everything doesn't go 100% his or her way.,bitter_frustration,uncivil,uncivil,None,0,162,0.5,0.8095238095238095,0.1,0.6984126984126984,0,0.26666666666666666,0.6666666666666666,0.7333333333333333,0.3333333333333333
97,1381,524576620,To place a copyleft licence on the work and then complain that you can't monetize it because people are copying it for free is an... interesting complaint.,mocking,uncivil,uncivil,None,0,155,0.4411764705882353,0.7142857142857143,0.9,0.8253968253968254,0,0.26666666666666666,0.6666666666666666,0.7333333333333333,0.3333333333333333
98,1381,524577476,What an awful and misleading name for a eslint config.,bitter_frustration,uncivil,uncivil,Scott Taylor,0,54,0.16176470588235295,0.9166666666666666,0.5,0.9206349206349206,0,0.26666666666666666,0.6666666666666666,0.7333333333333333,0.3333333333333333
99,1381,524577890,"No, not all humans have this reaction.  The reaction you are projecting on all humans infers that all humans are greedy, inconsiderate thieves.",bitter_frustration,uncivil,uncivil,None,0,143,0.39705882352941174,1.0,0.5,0.6031746031746031,0,0.26666666666666666,0.6666666666666666,0.7333333333333333,0.3333333333333333
100,1381,524578550,"Not letting your inner two year old rule you does not mean he is not present.  His complaints are predictable, and those who are voicing complaints from him are not needed.",bitter_frustration,uncivil,uncivil,None,0,172,0.5,1.0,0.5,0.6349206349206349,0,0.26666666666666666,0.6666666666666666,0.7333333333333333,0.3333333333333333
101,1381,524578948,Please take your pseudo-intellectual garbage elsewhere,bitter_frustration,uncivil,uncivil,Toxoid49b,0,54,0.08823529411764706,0.35294117647058826,0.5,0.19047619047619047,0,0.26666666666666666,0.6666666666666666,0.7333333333333333,0.3333333333333333
102,1381,524579080,Calling people triggered whining two-year olds doesn't contribute to this discussion constructively.,bitter_frustration,uncivil,uncivil,GC,0,100,0.20588235294117646,1.0,1.0,0.14285714285714285,0,0.26666666666666666,0.6666666666666666,0.7333333333333333,0.3333333333333333
103,1381,524579152,should be ashamed of himself.,name_calling,uncivil,uncivil,broberson,0,29,0.08823529411764706,0.20689655172413793,1.0,0.4126984126984127,0,0.26666666666666666,0.6666666666666666,0.7333333333333333,0.3333333333333333
104,14116,461716277,"It would be appreciable and civilized if you stopped calling the other's point of view &mdash, or the point of view you think they hold &mdash, stupid"".""",bitter_frustration,uncivil,uncivil,Jules Sam. Randolph,0,153,0.5833333333333334,1.0,0.041666666666666664,0.045454545454545456,0,0.5819209039548022,0.4180790960451977,0.4188861985472155,0.58272800645682
105,14116,461716277,"It would be appreciable and civilized if you stopped calling the other's point of view &mdash, or the point of view you think they hold &mdash, stupid"".""",vulgarity,uncivil,uncivil,Jules Sam. Randolph,0,153,0.5833333333333334,1.0,0.041666666666666664,0.045454545454545456,0,0.5819209039548022,0.4180790960451977,0.4188861985472155,0.58272800645682
106,14116,461716277,"Even worse, you don't seem to try to understand the other side point of view, and rush to your own conclusions.",name_calling,uncivil,uncivil,Jules Sam. Randolph,0,111,0.4166666666666667,0.7142857142857143,0.125,0.09090909090909091,0,0.5819209039548022,0.4180790960451977,0.4188861985472155,0.58272800645682
107,14116,461725515,"You move from **assumptions**,  **contracts** to **communicating**.",name_calling,uncivil,uncivil,Eric,0,67,0.35,0.9545454545454546,0.058823529411764705,0.6363636363636364,0,0.5819209039548022,0.4180790960451977,0.4188861985472155,0.58272800645682
108,14116,656785068,"Comparisons to Hitler are neither necessary nor welcome here, and anyone unable to debate the merits of *versioning schemes* without relying on that as a rhetorical device should rethink whether their participation here is going to lead to a constructive conversation.",bitter_frustration,uncivil,uncivil,Ryan Cavanaugh,0,268,0.75,0.75,1.0,0.022727272727272728,0,1.0,0.0,0.0,1.0008071025020178
